den;datum;orp_kod;orp_nazev;incidence_7;incidence_65_7;incidence_75_7;prevalence;prevalence_65;prevalence_75;aktualni_pocet_hospitalizovanych_osob;nove_hosp_7;testy_7
středa;2020-06-10;3208;Nýřany;0;0;0;0;0;0;0;0;129
středa;2020-06-10;5304;Chrudim;0;0;0;1;1;0;0;0;78
středa;2020-06-10;3207;Nepomuk;0;0;0;0;0;0;0;0;32
středa;2020-06-10;5306;Lanškroun;0;0;0;0;0;0;0;0;33
středa;2020-06-10;3206;Kralovice;0;0;0;0;0;0;0;0;55
středa;2020-06-10;5305;Králíky;0;0;0;0;0;0;0;0;14
středa;2020-06-10;3205;Klatovy;0;0;0;3;0;0;0;0;43
středa;2020-06-10;3204;Horšovský Týn;0;0;0;1;0;0;0;0;20
středa;2020-06-10;5303;Holice;0;0;0;0;0;0;0;0;30
středa;2020-06-10;3203;Horažďovice;0;0;0;0;0;0;0;0;19
středa;2020-06-10;5302;Hlinsko;0;0;0;0;0;0;0;0;25
středa;2020-06-10;3202;Domažlice;0;0;0;4;0;-1;0;0;46
středa;2020-06-10;3201;Blovice;0;0;0;1;0;0;0;0;26
středa;2020-06-10;3117;Vodňany;0;0;0;0;0;0;0;0;16
středa;2020-06-10;3116;Vimperk;0;0;0;0;0;0;0;0;20
středa;2020-06-10;3115;Týn nad Vltavou;0;0;0;0;0;0;0;0;7
středa;2020-06-10;3114;Třeboň;0;0;0;0;0;0;0;0;13
středa;2020-06-10;3113;Trhové Sviny;0;0;0;1;0;0;0;0;20
středa;2020-06-10;3112;Tábor;0;0;0;1;1;1;0;0;85
středa;2020-06-10;3111;Strakonice;0;0;0;0;0;0;0;0;58
středa;2020-06-10;3110;Soběslav;0;0;0;0;0;0;0;0;20
středa;2020-06-10;3109;Prachatice;1;0;0;3;0;0;0;0;61
středa;2020-06-10;3108;Písek;1;0;0;4;0;0;0;0;99
středa;2020-06-10;3107;Milevsko;0;0;0;0;0;0;0;0;34
středa;2020-06-10;3106;Kaplice;0;0;0;1;0;0;0;0;21
středa;2020-06-10;3105;Jindřichův Hradec;0;0;0;0;0;0;0;0;28
středa;2020-06-10;3103;Český Krumlov;0;0;0;0;0;0;0;0;21
středa;2020-06-10;3104;Dačice;0;0;0;0;0;0;0;0;12
středa;2020-06-10;8016;Odry;2;0;0;4;0;0;0;0;31
středa;2020-06-10;8015;Nový Jičín;0;0;0;2;0;0;0;0;92
středa;2020-06-10;3102;České Budějovice;2;0;0;3;1;0;0;0;148
středa;2020-06-10;8014;Krnov;0;0;0;0;0;0;0;0;33
středa;2020-06-10;8013;Kravaře;1;0;0;1;0;0;0;0;33
středa;2020-06-10;3101;Blatná;0;0;0;0;0;0;0;0;18
středa;2020-06-10;2026;Votice;0;0;0;0;0;0;0;0;19
středa;2020-06-10;8012;Kopřivnice;0;0;0;1;0;0;0;0;210
středa;2020-06-10;8011;Karviná;55;3;1;167;8;6;2;3;1184
středa;2020-06-10;2025;Vlašim;0;0;0;0;0;0;0;0;32
středa;2020-06-10;2024;Slaný;0;0;0;0;0;0;0;0;43
středa;2020-06-10;8010;Jablunkov;1;0;0;10;2;0;0;0;77
středa;2020-06-10;5301;Česká Třebová;0;0;0;0;0;0;0;0;24
středa;2020-06-10;8009;Hlučín;3;1;0;7;3;1;0;0;122
středa;2020-06-10;8008;Havířov;34;0;0;125;2;2;2;1;1110
středa;2020-06-10;2023;Sedlčany;0;0;0;0;0;0;0;0;18
středa;2020-06-10;5215;Vrchlabí;0;0;0;0;0;0;0;0;28
středa;2020-06-10;2022;Říčany;0;0;0;0;-1;0;0;0;128
středa;2020-06-10;5214;Trutnov;0;0;0;0;0;0;0;0;114
středa;2020-06-10;8007;Frýdlant nad Ostravicí;0;0;0;1;0;0;0;0;83
středa;2020-06-10;2021;Rakovník;1;0;0;2;0;0;0;0;92
středa;2020-06-10;2019;Poděbrady;0;0;0;13;10;8;10;0;79
středa;2020-06-10;5213;Rychnov nad Kněžnou;0;0;0;0;0;0;0;0;22
středa;2020-06-10;2020;Příbram;0;0;0;6;0;0;0;0;56
středa;2020-06-10;5212;Nový Bydžov;0;0;0;1;0;0;0;0;17
středa;2020-06-10;2018;Nymburk;0;0;0;0;0;0;0;0;28
středa;2020-06-10;5211;Nové Město nad Metují;0;0;0;1;1;1;0;0;13
středa;2020-06-10;5210;Nová Paka;0;0;0;0;0;0;0;0;16
středa;2020-06-10;2017;Neratovice;0;0;0;5;0;0;0;0;57
středa;2020-06-10;8006;Frýdek-Místek;3;2;1;18;3;2;2;1;551
středa;2020-06-10;5209;Náchod;0;0;0;0;0;0;0;0;67
středa;2020-06-10;2016;Mnichovo Hradiště;0;0;0;0;0;0;0;0;18
středa;2020-06-10;8005;Frenštát pod Radhoštěm;0;0;0;0;0;0;0;0;74
středa;2020-06-10;5208;Kostelec nad Orlicí;0;0;0;0;0;0;0;0;21
středa;2020-06-10;2015;Mladá Boleslav;1;0;0;4;1;0;0;0;170
středa;2020-06-10;5207;Jičín;2;2;1;4;2;1;0;0;35
středa;2020-06-10;8004;Český Těšín;6;0;0;26;3;2;0;0;209
středa;2020-06-10;2014;Mělník;0;0;0;0;0;0;0;0;51
středa;2020-06-10;8003;Bruntál;0;0;0;2;1;0;0;0;52
středa;2020-06-10;2013;Lysá nad Labem;0;0;0;0;0;0;0;0;34
středa;2020-06-10;2011;Kralupy nad Vltavou;0;0;0;2;0;0;0;0;55
středa;2020-06-10;8002;Bohumín;4;1;0;21;2;0;1;1;231
středa;2020-06-10;2012;Kutná Hora;0;0;0;1;0;0;0;0;42
středa;2020-06-10;8001;Bílovec;0;0;0;3;0;0;0;0;80
středa;2020-06-10;7213;Zlín;1;0;0;9;2;1;1;0;199
středa;2020-06-10;7212;Vsetín;0;0;0;2;0;0;0;0;96
středa;2020-06-10;2010;Kolín;0;0;0;5;0;0;0;0;70
středa;2020-06-10;2009;Kladno;4;0;0;4;0;0;0;0;251
středa;2020-06-10;7211;Vizovice;0;0;0;3;1;0;0;0;41
středa;2020-06-10;2008;Hořovice;0;0;0;0;0;0;0;0;42
středa;2020-06-10;2007;Dobříš;0;0;0;0;0;0;0;0;27
středa;2020-06-10;7210;Valašské Meziříčí;0;0;0;0;0;0;0;0;60
středa;2020-06-10;7209;Valašské Klobouky;0;0;0;0;0;0;0;0;37
středa;2020-06-10;2006;Český Brod;0;0;0;0;0;0;0;0;24
středa;2020-06-10;7208;Uherský Brod;0;0;0;1;0;0;0;0;48
středa;2020-06-10;2005;Černošice;11;0;0;12;0;0;0;0;409
středa;2020-06-10;7207;Uherské Hradiště;0;0;0;1;0;0;0;0;90
středa;2020-06-10;2004;Čáslav;0;0;0;0;0;0;0;0;19
středa;2020-06-10;7206;Rožnov pod Radhoštěm;0;0;0;0;0;0;0;0;75
středa;2020-06-10;2003;Brandýs n.L.- St.Boleslav;6;0;0;8;0;0;0;0;197
středa;2020-06-10;2002;Beroun;0;0;0;1;0;0;0;0;104
středa;2020-06-10;7205;Otrokovice;0;0;0;2;1;0;0;0;34
středa;2020-06-10;7204;Luhačovice;0;0;0;0;0;0;0;0;33
středa;2020-06-10;2001;Benešov;0;0;0;0;0;0;0;0;73
středa;2020-06-10;0;Praha;73;17;14;291;53;33;23;13;3677
středa;2020-06-10;7203;Kroměříž;0;0;0;2;1;1;0;0;63
středa;2020-06-10;7202;Holešov;0;0;0;1;0;0;0;0;28
středa;2020-06-10;7201;Bystřice pod Hostýnem;0;0;0;0;0;0;0;0;10
středa;2020-06-10;7113;Zábřeh;0;0;0;0;0;0;0;0;40
středa;2020-06-10;7112;Uničov;4;0;0;6;1;1;0;0;94
středa;2020-06-10;7111;Šumperk;1;0;0;1;0;0;1;1;69
středa;2020-06-10;7109;Přerov;1;0;0;3;0;0;0;0;97
středa;2020-06-10;7110;Šternberk;1;0;0;1;0;0;0;0;73
středa;2020-06-10;7108;Prostějov;4;0;0;12;2;1;0;0;163
středa;2020-06-10;7107;Olomouc;37;5;2;54;8;3;2;2;626
středa;2020-06-10;7106;Mohelnice;1;0;0;1;0;0;0;0;21
středa;2020-06-10;7105;Litovel;29;18;9;29;17;9;3;3;140
středa;2020-06-10;7104;Lipník nad Bečvou;0;0;0;0;0;0;0;0;23
středa;2020-06-10;7103;Konice;0;0;0;0;0;0;0;0;15
středa;2020-06-10;7102;Jeseník;0;0;0;0;0;0;0;0;39
středa;2020-06-10;5206;Jaroměř;0;0;0;2;2;1;0;0;26
středa;2020-06-10;7101;Hranice;0;0;0;0;0;0;0;0;52
středa;2020-06-10;6421;Židlochovice;4;0;0;4;0;0;0;0;46
středa;2020-06-10;5205;Hradec Králové;1;0;0;4;1;0;0;0;231
středa;2020-06-10;5204;Hořice;0;0;0;0;0;0;0;0;20
středa;2020-06-10;5203;Dvůr Králové nad Labem;0;0;0;0;0;0;0;0;30
středa;2020-06-10;6420;Znojmo;1;0;0;3;0;0;0;0;149
středa;2020-06-10;6419;Vyškov;0;0;0;3;0;0;0;0;71
středa;2020-06-10;6418;Veselí nad Moravou;0;0;0;0;0;0;0;0;51
středa;2020-06-10;5202;Dobruška;0;0;0;0;0;0;0;0;16
středa;2020-06-10;5201;Broumov;0;0;0;1;0;0;0;0;21
středa;2020-06-10;6417;Tišnov;0;0;0;0;0;0;0;0;28
středa;2020-06-10;5109;Turnov;0;0;0;1;0;0;0;0;30
středa;2020-06-10;5110;Železný Brod;0;0;0;0;0;0;0;0;15
středa;2020-06-10;6416;Šlapanice;1;0;0;4;0;0;0;0;106
středa;2020-06-10;6414;Rosice;1;0;0;2;0;0;0;0;38
středa;2020-06-10;6415;Slavkov u Brna;0;0;0;0;0;0;0;0;26
středa;2020-06-10;5108;Tanvald;0;0;0;0;0;0;0;0;24
středa;2020-06-10;5105;Liberec;0;0;0;1;0;0;0;0;153
středa;2020-06-10;5107;Semily;1;1;0;1;1;0;0;0;21
středa;2020-06-10;6413;Pohořelice;0;0;0;1;1;0;0;0;25
středa;2020-06-10;5106;Nový Bor;0;0;0;0;0;0;0;0;9
středa;2020-06-10;6412;Moravský Krumlov;0;0;0;0;0;0;0;0;28
středa;2020-06-10;6411;Mikulov;0;0;0;0;0;0;0;0;20
středa;2020-06-10;5104;Jilemnice;0;0;0;1;0;0;0;0;24
středa;2020-06-10;6410;Kyjov;0;0;0;2;0;0;0;0;73
středa;2020-06-10;6409;Kuřim;1;0;0;2;0;0;0;0;31
středa;2020-06-10;5103;Jablonec nad Nisou;0;0;0;1;1;0;0;0;71
středa;2020-06-10;6408;Ivančice;0;0;0;0;0;0;0;0;31
středa;2020-06-10;5102;Frýdlant;0;0;0;0;0;0;0;0;21
středa;2020-06-10;5101;Česká Lípa;0;0;0;0;0;0;0;0;43
středa;2020-06-10;6407;Hustopeče;0;0;0;0;0;0;0;0;34
středa;2020-06-10;6406;Hodonín;0;0;0;1;0;0;1;0;77
středa;2020-06-10;4216;Žatec;0;0;0;0;0;0;0;0;48
středa;2020-06-10;6405;Bučovice;0;0;0;0;0;0;0;0;8
středa;2020-06-10;4215;Varnsdorf;0;0;0;0;0;0;0;0;30
středa;2020-06-10;4213;Teplice;1;0;0;5;1;0;1;0;174
středa;2020-06-10;6403;Brno;12;3;1;52;7;4;6;2;680
středa;2020-06-10;6404;Břeclav;2;1;0;4;1;0;0;0;83
středa;2020-06-10;4214;Ústí nad Labem;0;0;0;12;0;0;0;0;199
čtvrtek;2020-06-11;7110;Šternberk;1;0;0;1;0;0;0;0;69
čtvrtek;2020-06-11;7109;Přerov;0;0;0;3;0;0;0;0;115
čtvrtek;2020-06-11;7111;Šumperk;1;0;0;1;0;0;1;1;69
čtvrtek;2020-06-11;7112;Uničov;4;0;0;6;1;1;0;0;84
čtvrtek;2020-06-11;7113;Zábřeh;0;0;0;0;0;0;0;0;36
čtvrtek;2020-06-11;7201;Bystřice pod Hostýnem;0;0;0;0;0;0;0;0;7
čtvrtek;2020-06-11;7202;Holešov;0;0;0;1;0;0;0;0;24
čtvrtek;2020-06-11;7203;Kroměříž;0;0;0;2;1;1;0;0;65
čtvrtek;2020-06-11;0;Praha;70;6;4;293;51;32;22;12;3693
čtvrtek;2020-06-11;2001;Benešov;1;0;0;1;0;0;0;0;71
čtvrtek;2020-06-11;7204;Luhačovice;0;0;0;0;0;0;0;0;30
čtvrtek;2020-06-11;7205;Otrokovice;0;0;0;2;1;0;0;0;36
čtvrtek;2020-06-11;2002;Beroun;2;1;0;3;1;0;0;0;95
čtvrtek;2020-06-11;2003;Brandýs n.L.- St.Boleslav;10;0;0;12;0;0;0;0;198
čtvrtek;2020-06-11;7206;Rožnov pod Radhoštěm;0;0;0;0;0;0;0;0;68
čtvrtek;2020-06-11;2004;Čáslav;0;0;0;0;0;0;0;0;21
čtvrtek;2020-06-11;7207;Uherské Hradiště;0;0;0;1;0;0;0;0;82
čtvrtek;2020-06-11;2005;Černošice;10;0;0;15;0;0;0;0;412
čtvrtek;2020-06-11;7208;Uherský Brod;0;0;0;1;0;0;0;0;48
čtvrtek;2020-06-11;2006;Český Brod;0;0;0;0;0;0;0;0;22
čtvrtek;2020-06-11;7209;Valašské Klobouky;0;0;0;0;0;0;0;0;34
čtvrtek;2020-06-11;7210;Valašské Meziříčí;0;0;0;0;0;0;0;0;55
čtvrtek;2020-06-11;2007;Dobříš;0;0;0;0;0;0;0;0;24
čtvrtek;2020-06-11;2008;Hořovice;0;0;0;0;0;0;0;0;39
čtvrtek;2020-06-11;7211;Vizovice;0;0;0;3;1;0;0;0;41
čtvrtek;2020-06-11;2009;Kladno;8;1;0;8;1;0;0;0;270
čtvrtek;2020-06-11;2010;Kolín;0;0;0;4;0;0;0;0;63
čtvrtek;2020-06-11;7212;Vsetín;0;0;0;2;0;0;0;0;86
čtvrtek;2020-06-11;7213;Zlín;1;0;0;9;2;1;1;0;188
čtvrtek;2020-06-11;8001;Bílovec;0;0;0;2;0;0;0;0;74
čtvrtek;2020-06-11;2012;Kutná Hora;0;0;0;1;0;0;0;0;35
čtvrtek;2020-06-11;8002;Bohumín;4;1;0;21;2;0;1;1;252
čtvrtek;2020-06-11;2011;Kralupy nad Vltavou;0;0;0;1;0;0;0;0;52
čtvrtek;2020-06-11;2013;Lysá nad Labem;0;0;0;0;0;0;0;0;36
čtvrtek;2020-06-11;8003;Bruntál;0;0;0;2;1;0;0;0;41
čtvrtek;2020-06-11;2014;Mělník;0;0;0;0;0;0;0;0;49
čtvrtek;2020-06-11;8004;Český Těšín;6;0;0;26;3;2;0;0;206
čtvrtek;2020-06-11;5207;Jičín;1;1;0;4;2;1;0;0;40
čtvrtek;2020-06-11;2015;Mladá Boleslav;2;0;0;5;1;0;0;0;163
čtvrtek;2020-06-11;5208;Kostelec nad Orlicí;0;0;0;0;0;0;0;0;21
čtvrtek;2020-06-11;8005;Frenštát pod Radhoštěm;0;0;0;0;0;0;0;0;68
čtvrtek;2020-06-11;2016;Mnichovo Hradiště;0;0;0;0;0;0;0;0;19
čtvrtek;2020-06-11;5209;Náchod;0;0;0;0;0;0;0;0;72
čtvrtek;2020-06-11;8006;Frýdek-Místek;3;2;1;18;3;2;2;1;551
čtvrtek;2020-06-11;2017;Neratovice;0;0;0;3;0;0;0;0;58
čtvrtek;2020-06-11;5210;Nová Paka;0;0;0;0;0;0;0;0;15
čtvrtek;2020-06-11;5211;Nové Město nad Metují;0;0;0;1;1;1;0;0;12
čtvrtek;2020-06-11;2018;Nymburk;0;0;0;0;0;0;0;0;28
čtvrtek;2020-06-11;5212;Nový Bydžov;0;0;0;1;0;0;0;0;16
čtvrtek;2020-06-11;2020;Příbram;0;0;0;6;0;0;0;0;63
čtvrtek;2020-06-11;5213;Rychnov nad Kněžnou;0;0;0;0;0;0;0;0;25
čtvrtek;2020-06-11;2019;Poděbrady;1;0;0;14;10;8;10;0;72
čtvrtek;2020-06-11;2021;Rakovník;1;0;0;2;0;0;0;0;86
čtvrtek;2020-06-11;8007;Frýdlant nad Ostravicí;1;0;0;2;0;0;0;0;78
čtvrtek;2020-06-11;5214;Trutnov;1;0;0;1;0;0;0;0;101
čtvrtek;2020-06-11;2022;Říčany;0;0;0;0;-1;0;0;0;133
čtvrtek;2020-06-11;5215;Vrchlabí;0;0;0;0;0;0;0;0;28
čtvrtek;2020-06-11;2023;Sedlčany;0;0;0;0;0;0;0;0;16
čtvrtek;2020-06-11;8008;Havířov;30;0;0;121;2;2;2;0;1093
čtvrtek;2020-06-11;8009;Hlučín;2;0;0;6;2;0;0;0;123
čtvrtek;2020-06-11;5301;Česká Třebová;0;0;0;0;0;0;0;0;20
čtvrtek;2020-06-11;8010;Jablunkov;0;0;0;10;2;0;0;0;75
čtvrtek;2020-06-11;2024;Slaný;0;0;0;0;0;0;0;0;47
čtvrtek;2020-06-11;2025;Vlašim;0;0;0;0;0;0;0;0;24
čtvrtek;2020-06-11;8011;Karviná;55;2;0;172;8;6;2;3;1161
čtvrtek;2020-06-11;8012;Kopřivnice;0;0;0;1;0;0;0;0;155
čtvrtek;2020-06-11;2026;Votice;0;0;0;0;0;0;0;0;15
čtvrtek;2020-06-11;3101;Blatná;0;0;0;0;0;0;0;0;19
čtvrtek;2020-06-11;8013;Kravaře;1;0;0;1;0;0;0;0;34
čtvrtek;2020-06-11;8014;Krnov;0;0;0;0;0;0;0;0;35
čtvrtek;2020-06-11;3102;České Budějovice;2;0;0;3;1;0;0;0;142
čtvrtek;2020-06-11;8015;Nový Jičín;0;0;0;2;0;0;0;0;69
čtvrtek;2020-06-11;8016;Odry;1;0;0;4;0;0;0;0;30
čtvrtek;2020-06-11;3104;Dačice;0;0;0;0;0;0;0;0;12
čtvrtek;2020-06-11;3103;Český Krumlov;0;0;0;0;0;0;0;0;25
čtvrtek;2020-06-11;3105;Jindřichův Hradec;0;0;0;0;0;0;0;0;32
čtvrtek;2020-06-11;3106;Kaplice;0;0;0;0;0;0;0;0;19
čtvrtek;2020-06-11;3107;Milevsko;0;0;0;0;0;0;0;0;28
čtvrtek;2020-06-11;3108;Písek;1;0;0;4;0;0;0;0;94
čtvrtek;2020-06-11;3109;Prachatice;1;0;0;3;0;0;0;0;44
čtvrtek;2020-06-11;3110;Soběslav;0;0;0;0;0;0;0;0;19
čtvrtek;2020-06-11;3111;Strakonice;2;0;0;2;0;0;0;0;49
čtvrtek;2020-06-11;3112;Tábor;0;0;0;1;1;1;0;0;78
čtvrtek;2020-06-11;3113;Trhové Sviny;0;0;0;1;0;0;0;0;16
čtvrtek;2020-06-11;3114;Třeboň;0;0;0;0;0;0;0;0;11
čtvrtek;2020-06-11;3115;Týn nad Vltavou;0;0;0;0;0;0;0;0;7
čtvrtek;2020-06-11;3116;Vimperk;0;0;0;0;0;0;0;0;18
čtvrtek;2020-06-11;3117;Vodňany;0;0;0;0;0;0;0;0;14
čtvrtek;2020-06-11;3201;Blovice;0;0;0;1;0;0;0;0;23
čtvrtek;2020-06-11;3202;Domažlice;0;0;0;4;0;-1;0;0;38
čtvrtek;2020-06-11;5302;Hlinsko;0;0;0;0;0;0;0;0;20
čtvrtek;2020-06-11;3203;Horažďovice;0;0;0;0;0;0;0;0;17
čtvrtek;2020-06-11;5303;Holice;0;0;0;0;0;0;0;0;26
čtvrtek;2020-06-11;3204;Horšovský Týn;0;0;0;1;0;0;0;0;20
čtvrtek;2020-06-11;3205;Klatovy;0;0;0;3;0;0;0;0;40
čtvrtek;2020-06-11;5305;Králíky;0;0;0;0;0;0;0;0;13
čtvrtek;2020-06-11;3206;Kralovice;0;0;0;0;0;0;0;0;57
čtvrtek;2020-06-11;5306;Lanškroun;0;0;0;0;0;0;0;0;35
čtvrtek;2020-06-11;3207;Nepomuk;0;0;0;0;0;0;0;0;29
čtvrtek;2020-06-11;5304;Chrudim;1;0;0;2;1;0;0;0;78
čtvrtek;2020-06-11;3208;Nýřany;0;0;0;0;0;0;0;0;110
čtvrtek;2020-06-11;5307;Litomyšl;2;1;0;3;2;1;0;0;51
čtvrtek;2020-06-11;3209;Plzeň;0;0;0;6;0;0;0;0;440
čtvrtek;2020-06-11;5308;Moravská Třebová;0;0;0;0;0;0;0;0;20
čtvrtek;2020-06-11;5309;Pardubice;2;0;0;5;1;1;1;0;155
čtvrtek;2020-06-11;3210;Přeštice;0;0;0;0;0;0;0;0;40
čtvrtek;2020-06-11;3211;Rokycany;0;0;0;0;0;0;0;0;78
čtvrtek;2020-06-11;5310;Polička;0;0;0;0;0;0;0;0;26
čtvrtek;2020-06-11;3212;Stod;0;0;0;0;0;0;0;0;31
čtvrtek;2020-06-11;5311;Přelouč;0;0;0;1;1;0;0;0;25
čtvrtek;2020-06-11;3213;Stříbro;0;0;0;0;0;0;0;0;38
čtvrtek;2020-06-11;5312;Svitavy;0;0;0;0;0;0;0;0;28
čtvrtek;2020-06-11;5313;Ústí nad Orlicí;0;0;0;0;0;0;0;0;34
čtvrtek;2020-06-11;3214;Sušice;1;0;0;5;2;1;1;0;24
čtvrtek;2020-06-11;3215;Tachov;0;0;0;0;0;0;0;0;60
čtvrtek;2020-06-11;5314;Vysoké Mýto;0;0;0;1;1;1;1;0;49
čtvrtek;2020-06-11;4101;Aš;0;0;0;1;0;0;1;0;35
čtvrtek;2020-06-11;5315;Žamberk;0;0;0;0;0;0;0;0;40
čtvrtek;2020-06-11;8017;Opava;0;0;0;5;0;0;0;0;131
čtvrtek;2020-06-11;8018;Orlová;18;1;0;53;1;0;1;0;472
čtvrtek;2020-06-11;6301;Bystřice nad Pernštejnem;0;0;0;0;0;0;0;0;23
čtvrtek;2020-06-11;4102;Cheb;5;3;0;12;1;0;1;1;131
čtvrtek;2020-06-11;8019;Ostrava;13;0;0;71;11;9;3;1;1107
čtvrtek;2020-06-11;6302;Havlíčkův Brod;0;0;0;0;0;0;0;0;51
čtvrtek;2020-06-11;4103;Karlovy Vary;3;1;0;1;0;0;0;0;104
čtvrtek;2020-06-11;8020;Rýmařov;0;0;0;0;0;0;0;0;24
čtvrtek;2020-06-11;4104;Kraslice;0;0;0;1;0;0;0;0;10
čtvrtek;2020-06-11;6303;Humpolec;0;0;0;1;0;0;0;0;16
čtvrtek;2020-06-11;6304;Chotěboř;0;0;0;1;0;0;0;0;27
čtvrtek;2020-06-11;8021;Třinec;12;1;0;18;2;-1;1;1;265
čtvrtek;2020-06-11;4105;Mariánské Lázně;0;0;0;1;0;0;0;0;49
čtvrtek;2020-06-11;8022;Vítkov;0;0;0;0;0;0;0;0;17
čtvrtek;2020-06-11;6305;Jihlava;0;0;0;0;0;0;0;0;73
čtvrtek;2020-06-11;4106;Ostrov;0;0;0;1;0;0;0;0;43
čtvrtek;2020-06-11;4107;Sokolov;1;0;0;2;1;1;0;0;71
čtvrtek;2020-06-11;6306;Moravské Budějovice;0;0;0;0;0;0;0;0;13
čtvrtek;2020-06-11;4201;Bílina;0;0;0;0;0;0;0;0;20
čtvrtek;2020-06-11;6307;Náměšť nad Oslavou;0;0;0;0;0;0;0;0;16
čtvrtek;2020-06-11;4202;Děčín;0;0;0;1;0;0;0;0;95
čtvrtek;2020-06-11;6308;Nové Město na Moravě;0;0;0;1;0;0;0;0;27
čtvrtek;2020-06-11;4203;Chomutov;0;0;0;0;0;0;0;0;99
čtvrtek;2020-06-11;6309;Pacov;0;0;0;0;0;0;0;0;11
čtvrtek;2020-06-11;4204;Kadaň;0;0;0;1;0;0;0;0;47
čtvrtek;2020-06-11;6310;Pelhřimov;0;0;0;0;0;0;0;0;31
čtvrtek;2020-06-11;4205;Litoměřice;0;0;0;16;6;3;0;0;94
čtvrtek;2020-06-11;6311;Světlá nad Sázavou;0;0;0;0;0;0;0;0;16
čtvrtek;2020-06-11;4206;Litvínov;0;0;0;1;1;1;0;0;40
čtvrtek;2020-06-11;6312;Telč;0;0;0;0;0;0;0;0;9
čtvrtek;2020-06-11;4207;Louny;0;0;0;1;0;0;0;0;44
čtvrtek;2020-06-11;4208;Lovosice;0;0;0;3;2;1;0;0;44
čtvrtek;2020-06-11;6313;Třebíč;0;0;0;1;0;0;0;0;47
čtvrtek;2020-06-11;4209;Most;1;0;0;2;1;1;1;1;81
čtvrtek;2020-06-11;6314;Velké Meziříčí;0;0;0;0;0;0;0;0;37
čtvrtek;2020-06-11;4210;Podbořany;0;0;0;1;0;0;0;0;19
čtvrtek;2020-06-11;6315;Žďár nad Sázavou;0;0;0;-1;0;0;0;0;38
čtvrtek;2020-06-11;4211;Roudnice nad Labem;0;0;0;3;0;0;0;0;25
čtvrtek;2020-06-11;6401;Blansko;2;0;0;9;0;0;0;0;103
čtvrtek;2020-06-11;4212;Rumburk;0;0;0;1;0;0;0;0;44
čtvrtek;2020-06-11;6402;Boskovice;0;0;0;0;0;0;0;0;60
čtvrtek;2020-06-11;4214;Ústí nad Labem;0;0;0;12;0;0;0;0;188
čtvrtek;2020-06-11;6404;Břeclav;2;1;0;4;1;0;0;0;77
čtvrtek;2020-06-11;6403;Brno;11;2;1;51;7;4;5;2;724
čtvrtek;2020-06-11;4213;Teplice;1;0;0;5;1;0;1;0;160
čtvrtek;2020-06-11;4215;Varnsdorf;0;0;0;0;0;0;0;0;26
čtvrtek;2020-06-11;6405;Bučovice;0;0;0;0;0;0;0;0;8
čtvrtek;2020-06-11;4216;Žatec;0;0;0;0;0;0;0;0;41
čtvrtek;2020-06-11;6406;Hodonín;0;0;0;1;0;0;1;0;85
čtvrtek;2020-06-11;6407;Hustopeče;0;0;0;0;0;0;0;0;35
čtvrtek;2020-06-11;5101;Česká Lípa;0;0;0;0;0;0;0;0;35
čtvrtek;2020-06-11;5102;Frýdlant;0;0;0;0;0;0;0;0;17
čtvrtek;2020-06-11;6408;Ivančice;0;0;0;0;0;0;0;0;30
čtvrtek;2020-06-11;5103;Jablonec nad Nisou;0;0;0;1;1;0;0;0;61
čtvrtek;2020-06-11;6409;Kuřim;1;0;0;1;0;0;0;0;38
čtvrtek;2020-06-11;6410;Kyjov;0;0;0;2;0;0;0;0;74
čtvrtek;2020-06-11;5104;Jilemnice;0;0;0;1;0;0;0;0;26
čtvrtek;2020-06-11;6411;Mikulov;0;0;0;0;0;0;0;0;18
čtvrtek;2020-06-11;6412;Moravský Krumlov;0;0;0;0;0;0;0;0;35
čtvrtek;2020-06-11;5106;Nový Bor;0;0;0;0;0;0;0;0;11
čtvrtek;2020-06-11;6413;Pohořelice;0;0;0;1;1;0;0;0;30
čtvrtek;2020-06-11;5107;Semily;0;0;0;1;1;0;0;0;24
čtvrtek;2020-06-11;5105;Liberec;0;0;0;0;0;0;0;0;124
čtvrtek;2020-06-11;5108;Tanvald;0;0;0;0;0;0;0;0;23
čtvrtek;2020-06-11;6415;Slavkov u Brna;0;0;0;0;0;0;0;0;28
čtvrtek;2020-06-11;6414;Rosice;1;0;0;2;0;0;0;0;42
čtvrtek;2020-06-11;6416;Šlapanice;0;0;0;4;0;0;0;0;109
čtvrtek;2020-06-11;5110;Železný Brod;0;0;0;0;0;0;0;0;19
čtvrtek;2020-06-11;5109;Turnov;0;0;0;1;0;0;0;0;30
čtvrtek;2020-06-11;6417;Tišnov;0;0;0;0;0;0;0;0;35
čtvrtek;2020-06-11;5201;Broumov;0;0;0;1;0;0;0;0;23
čtvrtek;2020-06-11;6418;Veselí nad Moravou;0;0;0;0;0;0;0;0;54
čtvrtek;2020-06-11;6419;Vyškov;0;0;0;3;0;0;0;0;61
čtvrtek;2020-06-11;5202;Dobruška;0;0;0;0;0;0;0;0;15
čtvrtek;2020-06-11;6420;Znojmo;0;0;0;3;0;0;1;1;119
čtvrtek;2020-06-11;5203;Dvůr Králové nad Labem;0;0;0;0;0;0;0;0;25
čtvrtek;2020-06-11;5204;Hořice;0;0;0;0;0;0;0;0;23
čtvrtek;2020-06-11;5205;Hradec Králové;0;0;0;4;1;0;0;0;229
